Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_OCC_TEC, se_OCC_TEC, t_OCC_TEC, est_OWNH, se_OWNH, t_OWNH, est_POP65, se_POP65, t_POP65, est_UNEMP, se_UNEMP, t_UNEMP, y, yhat, localpdev, Ginfluence
  199, 199, 302066.12, -24471.58,         8.244810,         0.085996,        95.873956,        -3.879653,         0.212384,       -18.267126,        -4.483580,         0.064433,       -69.585628,         2.586892,         0.225602,        11.466642,        -0.117273,         0.014025,        -8.361772,        82.000000,       354.249438,         0.407849,         0.077977
  200, 200, 324399.73, -35058.09,         8.253159,         0.077221,       106.876836,        -5.995723,         0.183665,       -32.644965,        -3.949305,         0.060840,       -64.913121,         3.812002,         0.212228,        17.961817,        -0.088903,         0.011706,        -7.594776,       109.000000,       284.515172,         0.305728,         0.023134
  201, 201, 310172.99, -22574.96,         8.429032,         0.081594,       103.304055,        -5.002141,         0.201996,       -24.763525,        -4.523068,         0.060575,       -74.668583,         3.520777,         0.211314,        16.661357,        -0.137191,         0.013147,       -10.435424,        96.000000,       205.279154,         0.391762,         0.028401
  202, 202, 318769.5, -18902.57,         8.538568,         0.083959,       101.699064,        -6.114961,         0.200506,       -30.497602,        -4.481385,         0.061150,       -73.284945,         4.363982,         0.214352,        20.358950,        -0.141938,         0.013138,       -10.803817,       140.000000,       286.982032,         0.371663,         0.055252
  203, 203, 318576.81, -21935.03,         8.423371,         0.083794,       100.524554,        -5.985668,         0.200543,       -29.847368,        -4.340631,         0.061778,       -70.261577,         4.669810,         0.214864,        21.733805,        -0.140269,         0.013025,       -10.769289,       156.000000,       265.095990,         0.344874,         0.034803
  204, 204, 306334.75, -22731.84,         8.325584,         0.086080,        96.719187,        -4.336793,         0.213004,       -20.360149,        -4.476755,         0.064075,       -69.867039,         3.266711,         0.221108,        14.774256,        -0.143667,         0.014040,       -10.232585,       125.000000,       288.917594,         0.387922,         0.126990
  205, 205, 311907.21, -35905.87,         8.025287,         0.077095,       104.095945,        -4.476041,         0.194057,       -23.065634,        -4.080253,         0.059878,       -68.142658,         3.798712,         0.209866,        18.100655,        -0.089764,         0.012236,        -7.335975,       176.000000,       231.402567,         0.333595,         0.068940
  206, 206, 316724.95, -35492.33,         8.094745,         0.075795,       106.798441,        -5.074125,         0.188066,       -26.980588,        -4.012241,         0.058871,       -68.153048,         4.088983,         0.207938,        19.664427,        -0.094867,         0.011892,        -7.977414,        89.000000,       268.457903,         0.319715,         0.035232
  207, 207, 298239.3, -24996.76,         8.187407,         0.086379,        94.784986,        -3.553898,         0.212219,       -16.746384,        -4.493911,         0.064786,       -69.365187,         2.076902,         0.230652,         9.004494,        -0.097148,         0.014094,        -6.892979,        63.000000,        81.298158,         0.425743,         0.042187
  208, 208, 300046.48, -21453.27,         8.266432,         0.088049,        93.884815,        -3.703214,         0.215588,       -17.177294,        -4.537454,         0.065512,       -69.261409,         2.230513,         0.231960,         9.615938,        -0.117678,         0.014462,        -8.137024,        72.000000,       248.590087,         0.427601,         0.093003
  209, 209, 303145.8, -20159.37,         8.344116,         0.087336,        95.540621,        -4.056815,         0.214244,       -18.935453,        -4.562359,         0.064730,       -70.482477,         2.620671,         0.227010,        11.544312,        -0.133425,         0.014345,        -9.301328,        40.000000,       135.056729,         0.420349,         0.045253
  210, 210, 292145.09, -22376.41,         8.205756,         0.083531,        98.236343,        -3.490909,         0.203333,       -17.168398,        -4.594588,         0.062525,       -73.484451,         1.423493,         0.230684,         6.170759,        -0.066815,         0.013594,        -4.915196,        22.000000,        42.430421,         0.469248,         0.033807
  211, 211, 289344.08, -25302.15,         8.167667,         0.080878,       100.987307,        -3.494714,         0.197372,       -17.706236,        -4.583537,         0.060779,       -75.412927,         1.305251,         0.226198,         5.770381,        -0.046800,         0.013098,        -3.573177,        37.000000,        63.094340,         0.474423,         0.039324
  212, 212, 281144.54, -26368.4,         8.141527,         0.076890,       105.885384,        -3.515458,         0.187785,       -18.720678,        -4.608383,         0.057854,       -79.656075,         0.960603,         0.219703,         4.372279,        -0.015285,         0.012402,        -1.232402,         4.000000,        39.281931,         0.497889,         0.107534
  213, 213, 276385.4, -15692.77,         8.173820,         0.076994,       106.162408,        -3.480170,         0.186641,       -18.646291,        -4.679498,         0.057737,       -81.048430,         0.649104,         0.221621,         2.928898,        -0.008814,         0.012426,        -0.709365,        18.000000,        52.807869,         0.525093,         0.076697
  214, 214, 333949.36, -49547.84,         8.334902,         0.070077,       118.938510,        -5.771961,         0.171702,       -33.616105,        -3.973074,         0.053836,       -73.798917,         1.833802,         0.196597,         9.327732,        -0.038399,         0.011277,        -3.404897,       449.000000,       365.295158,         0.359046,         0.026126
  215, 215, 328639.25, -51354.28,         8.055488,         0.071792,       112.205559,        -5.181839,         0.174816,       -29.641707,        -3.778448,         0.056601,       -66.755707,         2.510204,         0.202374,        12.403778,        -0.029762,         0.011431,        -2.603559,       350.000000,       337.960522,         0.336003,         0.022855
  216, 216, 328766.37, -54568.85,         8.016956,         0.071750,       111.735113,        -4.992492,         0.175225,       -28.491943,        -3.792537,         0.056240,       -67.435032,         2.299144,         0.201592,        11.404921,        -0.016528,         0.011436,        -1.445288,       145.000000,       329.585871,         0.346716,         0.062717
  217, 217, 332223.73, -57396.73,         8.163877,         0.069902,       116.790046,        -5.137379,         0.172283,       -29.819393,        -3.963480,         0.053545,       -74.021767,         1.635565,         0.194981,         8.388311,        -0.008677,         0.011269,        -0.769984,       329.000000,       397.980157,         0.380465,         0.122098
  218, 218, 327365.26, -57784.04,         7.961820,         0.071732,       110.993444,        -4.747601,         0.175913,       -26.988283,        -3.824569,         0.055813,       -68.525100,         2.148850,         0.200875,        10.697469,        -0.001709,         0.011434,        -0.149492,       448.000000,       281.867869,         0.359864,         0.059793
  219, 219, 325148.15, -54327.48,         7.901935,         0.072534,       108.940409,        -4.711413,         0.177286,       -26.575171,        -3.747531,         0.057222,       -65.491518,         2.610329,         0.204560,        12.760684,        -0.012812,         0.011512,        -1.112945,       295.000000,       254.647616,         0.340295,         0.015456
  220, 220, 328631.89, -61735.25,         7.987387,         0.071277,       112.060646,        -4.683108,         0.175538,       -26.678550,        -3.888556,         0.054904,       -70.824668,         1.769957,         0.198430,         8.919815,         0.009884,         0.011386,         0.868101,       263.000000,       263.011278,         0.378086,         0.016177
  221, 221, 329641.62, -66529.75,         8.026286,         0.070490,       113.863599,        -4.614990,         0.174628,       -26.427572,        -3.979466,         0.053698,       -74.108754,         1.355390,         0.195216,         6.943044,         0.021275,         0.011300,         1.882826,       204.000000,       170.061988,         0.401601,         0.025858
  222, 222, 327916.01, -45847.58,         8.136658,         0.072260,       112.602689,        -5.523310,         0.175032,       -31.555928,        -3.796498,         0.057311,       -66.243266,         2.859718,         0.204052,        14.014636,        -0.051493,         0.011425,        -4.507026,       376.000000,       264.308563,         0.321936,         0.037590
  223, 223, 321117.24, -60823.26,         7.715937,         0.074510,       103.556348,        -4.104839,         0.182891,       -22.444127,        -3.724259,         0.058496,       -63.667339,         2.421910,         0.208992,        11.588549,         0.019610,         0.011701,         1.675906,       290.000000,       176.780653,         0.351431,         0.030840
  224, 224, 325433.51, -61656.41,         7.822079,         0.073437,       106.513464,        -4.378049,         0.179976,       -24.325714,        -3.754646,         0.057405,       -65.406704,         2.161009,         0.205292,        10.526488,         0.015117,         0.011585,         1.304807,       294.000000,       181.523079,         0.357079,         0.031542
  225, 225, 320495.28, -52701.22,         7.683526,         0.075564,       101.682803,        -4.186877,         0.184931,       -22.640240,        -3.589268,         0.061024,       -58.817506,         3.254396,         0.215368,        15.110877,        -0.016290,         0.011825,        -1.377673,       361.000000,       184.275199,         0.312785,         0.029719
  226, 226, 320831.13, -45866.47,         7.838952,         0.074541,       105.162363,        -4.677701,         0.182196,       -25.673990,        -3.650659,         0.060402,       -60.439736,         3.694741,         0.212128,        17.417543,        -0.052936,         0.011692,        -4.527508,       432.000000,       216.800751,         0.301115,         0.057359
  227, 227, 316915.15, -53631.62,         7.596989,         0.076545,        99.248919,        -3.815336,         0.189011,       -20.185765,        -3.625572,         0.061364,       -59.083026,         3.192430,         0.217697,        14.664565,        -0.002926,         0.011976,        -0.244339,       156.000000,       258.483216,         0.320964,         0.023303
  228, 228, 323595.31, -65306.25,         7.811762,         0.073084,       106.887307,        -4.231733,         0.180023,       -23.506632,        -3.825851,         0.056508,       -67.704760,         1.920991,         0.203215,         9.452978,         0.028371,         0.011549,         2.456632,       153.000000,       175.180666,         0.374962,         0.031974
  229, 229, 318116.79, -58966.35,         7.590560,         0.076525,        99.190014,        -3.799212,         0.188127,       -20.194907,        -3.642923,         0.060740,       -59.975929,         2.756974,         0.216056,        12.760440,         0.019535,         0.011925,         1.638088,       186.000000,       153.916052,         0.335865,         0.041492
  230, 230, 339293.11, -47659.81,         8.638068,         0.068206,       126.646811,        -6.249122,         0.169146,       -36.945187,        -4.255435,         0.050749,       -83.852679,         0.976186,         0.191063,         5.109240,        -0.043051,         0.011095,        -3.880132,       446.000000,       510.472460,         0.400776,         0.245819
  231, 231, 334055.07, -44545.18,         8.433176,         0.071634,       117.726396,        -6.200923,         0.173739,       -35.691006,        -3.976533,         0.055464,       -71.695357,         2.007508,         0.201037,         9.985770,        -0.055705,         0.011353,        -4.906702,       248.000000,       483.338341,         0.340086,         0.100628
  232, 232, 331453.95, -41443.1,         8.397447,         0.073010,       115.018100,        -6.237646,         0.175553,       -35.531389,        -3.959144,         0.057081,       -69.360488,         2.462353,         0.204564,        12.037089,        -0.063824,         0.011405,        -5.596192,       260.000000,       429.804621,         0.327409,         0.080584
  233, 233, 327954.56, -39544.67,         8.282701,         0.074713,       110.860627,        -6.045496,         0.178268,       -33.912431,        -3.887854,         0.059346,       -65.511394,         3.111144,         0.208562,        14.917145,        -0.072605,         0.011503,        -6.311937,       236.000000,       400.023025,         0.311018,         0.077632
  234, 234, 321981.74, -36838.07,         8.115081,         0.076521,       106.050196,        -5.548295,         0.184335,       -30.098942,        -3.858003,         0.060663,       -63.597776,         4.083873,         0.211858,        19.276502,        -0.090183,         0.011718,        -7.695945,       175.000000,       282.837500,         0.298697,         0.065843
  235, 235, 324590.43, -40337.23,         8.112935,         0.074991,       108.185091,        -5.584827,         0.179964,       -31.032988,        -3.783974,         0.060202,       -62.854558,         3.626323,         0.210200,        17.251815,        -0.075609,         0.011570,        -6.535137,       192.000000,       268.622269,         0.300266,         0.060166
  236, 236, 317357.31, -39249.39,         7.934199,         0.075927,       104.498272,        -4.770744,         0.187855,       -25.395947,        -3.818338,         0.060312,       -63.310002,         4.174783,         0.211769,        19.713892,        -0.083574,         0.011859,        -7.047206,       118.000000,       161.458446,         0.300878,         0.061703
  237, 237, 333435.39, -77430.79,         8.185920,         0.067723,       120.874258,        -4.622963,         0.169810,       -27.224389,        -4.220764,         0.050646,       -83.339121,         0.459198,         0.187227,         2.452630,         0.034211,         0.010976,         3.116986,       735.000000,       172.757635,         0.457732,         0.045883
  238, 238, 302126.02, -67286.13,         7.695633,         0.074486,       103.316032,        -3.523968,         0.185387,       -19.008691,        -4.021627,         0.056838,       -70.756248,         1.709282,         0.205954,         8.299352,         0.052541,         0.011781,         4.459990,       346.000000,       244.361854,         0.411450,         0.016921
  239, 239, 321943.14, -68916.22,         7.830279,         0.072427,       108.112287,        -4.159715,         0.179212,       -23.211197,        -3.904796,         0.055448,       -70.422298,         1.669827,         0.200466,         8.329723,         0.037554,         0.011479,         3.271509,       247.000000,       138.845552,         0.393170,         0.074678
  240, 240, 314598.5, -64965.34,         7.597993,         0.076070,        99.881181,        -3.646931,         0.187905,       -19.408396,        -3.767269,         0.059223,       -63.611772,         2.236142,         0.211967,        10.549502,         0.043827,         0.011883,         3.688099,       463.000000,       246.815793,         0.366101,         0.021169
  241, 241, 310206.19, -67759.02,         7.670692,         0.074621,       102.795898,        -3.659950,         0.185125,       -19.770178,        -3.908316,         0.057301,       -68.206252,         1.898972,         0.206540,         9.194217,         0.049935,         0.011749,         4.250237,       279.000000,       178.963443,         0.392639,         0.028696
  242, 242, 326961.41, -72189.14,         7.982312,         0.070429,       113.337673,        -4.394465,         0.175167,       -25.087288,        -4.023536,         0.053319,       -75.461661,         1.175622,         0.194378,         6.048130,         0.035624,         0.011273,         3.160010,        93.000000,       111.617692,         0.417214,         0.078768
  243, 243, 306522.23, -44854.32,         7.668422,         0.079345,        96.646451,        -3.304340,         0.200693,       -16.464665,        -3.927448,         0.062388,       -62.951496,         2.987316,         0.220177,        13.567803,        -0.023813,         0.012621,        -1.886699,       686.000000,       203.426131,         0.344668,         0.033019
  244, 244, 332009.57, -86587.48,         8.209034,         0.066568,       123.317323,        -4.515122,         0.167641,       -26.933237,        -4.315836,         0.049529,       -87.137304,         0.167619,         0.184537,         0.908319,         0.042912,         0.010812,         3.968957,       105.000000,       145.534304,         0.482077,         0.031988
  245, 245, 291250.63, -62212.96,         7.735417,         0.075190,       102.877745,        -3.328645,         0.187252,       -17.776242,        -4.155833,         0.057179,       -72.681644,         1.490192,         0.209003,         7.130020,         0.048308,         0.011953,         4.041537,       200.000000,       198.640370,         0.431034,         0.022714
  246, 246, 302274.84, -54583.9,         7.590615,         0.078355,        96.874541,        -3.141350,         0.196214,       -16.009780,        -3.950704,         0.060846,       -64.929700,         2.243142,         0.217890,        10.294855,         0.030018,         0.012401,         2.420535,       209.000000,       208.033136,         0.379068,         0.034222
  247, 247, 313999.38, -53197.4,         7.585872,         0.076735,        98.858187,        -3.645689,         0.190777,       -19.109683,        -3.697454,         0.061067,       -60.547672,         3.089781,         0.217276,        14.220534,         0.002201,         0.012053,         0.182603,       265.000000,       277.661955,         0.331060,         0.032885
  248, 248, 299312.82, -60819.66,         7.680816,         0.075713,       101.445923,        -3.375155,         0.188734,       -17.883164,        -4.045412,         0.058036,       -69.704725,         1.836593,         0.210015,         8.745075,         0.043719,         0.012001,         3.643015,        88.000000,       188.843606,         0.407226,         0.024695
  249, 249, 308373.06, -57401.82,         7.488749,         0.078856,        94.967521,        -3.178750,         0.196830,       -16.149741,        -3.765589,         0.061910,       -60.823226,         2.580713,         0.220777,        11.689216,         0.034504,         0.012339,         2.796291,       121.000000,       154.372815,         0.353274,         0.034115
  250, 250, 309678.63, -51875.49,         7.503222,         0.079167,        94.776563,        -3.200445,         0.198803,       -16.098605,        -3.732602,         0.062739,       -59.493985,         3.005632,         0.222908,        13.483731,         0.008023,         0.012437,         0.645066,       140.000000,       203.226629,         0.333986,         0.030122
  251, 251, 311833.72, -57007.52,         7.477564,         0.078735,        94.971657,        -3.297160,         0.195895,       -16.831262,        -3.678675,         0.062325,       -59.024093,         2.820530,         0.221943,        12.708332,         0.026768,         0.012270,         2.181544,       104.000000,       157.379712,         0.338244,         0.069971
  252, 252, 327926.88, -75230.85,         8.034497,         0.069555,       115.513649,        -4.421714,         0.173579,       -25.473800,        -4.091965,         0.052362,       -78.147372,         0.927252,         0.191815,         4.834096,         0.038200,         0.011175,         3.418247,        41.000000,        82.607700,         0.432509,         0.053779
  253, 253, 307926.73, -64266.21,         7.578823,         0.076575,        98.972470,        -3.418587,         0.190163,       -17.977179,        -3.855189,         0.059275,       -65.039018,         2.123018,         0.212588,         9.986515,         0.049632,         0.012004,         4.134722,        64.000000,       213.181115,         0.379539,         0.057902
  254, 254, 299390.82, -71196.86,         7.793609,         0.072467,       107.546718,        -3.672553,         0.180690,       -20.325203,        -4.124214,         0.054779,       -75.287825,         1.409758,         0.200403,         7.034605,         0.053292,         0.011529,         4.622333,        49.000000,        88.793492,         0.433644,         0.047500
  255, 255, 295866.34, -72353.52,         7.842154,         0.071570,       109.573739,        -3.710173,         0.178682,       -20.764143,        -4.188660,         0.053888,       -77.728850,         1.254719,         0.198343,         6.325994,         0.052881,         0.011423,         4.629318,        44.000000,       126.174356,         0.446523,         0.034969
  256, 256, 299578.37, -47629.99,         7.640659,         0.080691,        94.690096,        -2.954323,         0.202739,       -14.572015,        -4.039985,         0.062604,       -64.532079,         2.198968,         0.223411,         9.842714,         0.008024,         0.012866,         0.623680,        35.000000,       159.620279,         0.380325,         0.084547
  257, 257, 293314.45, -52457.68,         7.724168,         0.077730,        99.371708,        -3.149705,         0.193810,       -16.251502,        -4.158636,         0.059548,       -69.836625,         1.708013,         0.216389,         7.893265,         0.028558,         0.012396,         2.303708,         6.000000,       130.973974,         0.416750,         0.058187
  258, 258, 299215.09, -41823.07,         7.801636,         0.080578,        96.821153,        -3.188515,         0.202027,       -15.782601,        -4.169991,         0.062229,       -67.010845,         2.225587,         0.221869,        10.031064,        -0.021187,         0.012923,        -1.639555,        32.000000,        77.593803,         0.389159,         0.041615
  259, 259, 288944.87, -47144.31,         7.838920,         0.077525,       101.115181,        -3.216458,         0.192464,       -16.712036,        -4.290320,         0.059062,       -72.640555,         1.490054,         0.217137,         6.862286,         0.015489,         0.012423,         1.246778,        28.000000,        56.348297,         0.436942,         0.033521
  260, 260, 290541.99, -38708.26,         7.968411,         0.078516,       101.487407,        -3.352787,         0.194235,       -17.261530,        -4.393288,         0.059683,       -73.610546,         1.542132,         0.219524,         7.024887,        -0.013788,         0.012635,        -1.091273,        10.000000,       112.379240,         0.442772,         0.025182
  261, 261, 285964.14, -39392.46,         7.990553,         0.076895,       103.914455,        -3.396701,         0.189788,       -17.897312,        -4.438375,         0.058250,       -76.195308,         1.307813,         0.217025,         6.026087,        -0.002277,         0.012369,        -0.184108,        12.000000,        45.863155,         0.460624,         0.033337
