Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_OCC_TEC, se_OCC_TEC, t_OCC_TEC, est_OWNH, se_OWNH, t_OWNH, est_POP65, se_POP65, t_POP65, est_UNEMP, se_UNEMP, t_UNEMP, y, yhat, localpdev, Ginfluence
  200, 200, 324399.73, -35058.09,         8.382105,         0.228056,        36.754625,        -5.624686,         0.448009,       -12.554855,        -3.855237,         0.281545,       -13.693138,        12.570515,         0.492069,        25.546220,        -0.460525,         0.024487,       -18.807289,       109.000000,       254.874172,         0.396009,         0.099015
  201, 201, 310172.99, -22574.96,         5.270834,         0.268818,        19.607442,         2.132238,         0.673453,         3.166126,        -0.465785,         0.190377,        -2.446641,         5.943729,         0.956344,         6.215054,        -0.267504,         0.046825,        -5.712846,        96.000000,       133.583950,         0.140846,         0.115482
  202, 202, 318769.5, -18902.57,         7.824284,         0.269136,        29.071825,       -11.846598,         0.638948,       -18.540791,        -2.227694,         0.209393,       -10.638828,        34.398356,         1.292254,        26.618890,        -0.880980,         0.046551,       -18.925191,       140.000000,       182.073859,         0.295940,         0.237379
  203, 203, 318576.81, -21935.03,         7.970253,         0.269787,        29.542788,       -12.329752,         0.632293,       -19.500065,        -2.414732,         0.222078,       -10.873370,        32.448636,         1.206763,        26.888986,        -0.816000,         0.043968,       -18.558850,       156.000000,       166.770516,         0.309715,         0.160389
  204, 204, 306334.75, -22731.84,         4.078719,         0.308312,        13.229186,         6.314773,         0.747238,         8.450821,         0.060716,         0.212621,         0.285560,        -3.487277,         0.985401,        -3.538940,         0.084858,         0.052803,         1.607060,       125.000000,       119.296128,         0.165507,         0.310860
  205, 205, 311907.21, -35905.87,         7.164637,         0.246210,        29.099735,        -4.313658,         0.540954,        -7.974172,        -0.409208,         0.183009,        -2.236000,         6.755386,         0.917668,         7.361472,        -0.482031,         0.041984,       -11.481448,       176.000000,       210.080442,         0.290136,         0.328710
  206, 206, 316724.95, -35492.33,         9.126413,         0.302493,        30.170687,       -11.557660,         0.723316,       -15.978706,        -0.657816,         0.254392,        -2.585840,        17.231123,         0.824067,        20.909860,        -0.949121,         0.043183,       -21.979280,        89.000000,       218.384620,         0.350208,         0.169427
  207, 207, 298239.3, -24996.76,         3.902564,         0.336225,        11.606993,         8.886854,         0.745391,        11.922414,        -0.668479,         0.220012,        -3.038374,        -7.230433,         0.865223,        -8.356728,         0.257217,         0.058610,         4.388646,        63.000000,       111.829288,         0.390818,         0.319622
  208, 208, 300046.48, -21453.27,         3.824321,         0.332340,        11.507243,         8.801377,         0.748381,        11.760563,        -0.380305,         0.222045,        -1.712739,        -6.622486,         0.913098,        -7.252766,         0.211303,         0.058238,         3.628269,        72.000000,       138.380065,         0.334280,         0.510297
  209, 209, 303145.8, -20159.37,         3.721223,         0.313026,        11.887898,         8.270185,         0.740914,        11.162146,         0.015929,         0.215929,         0.073768,        -6.138963,         1.014386,        -6.051898,         0.187209,         0.054654,         3.425356,        40.000000,        86.561107,         0.258756,         0.192259
  210, 210, 292145.09, -22376.41,         3.995006,         0.326477,        12.236715,        10.506655,         0.702191,        14.962672,        -1.107084,         0.214383,        -5.164039,        -8.117236,         0.838786,        -9.677364,         0.250269,         0.058590,         4.271543,        22.000000,        53.422905,         0.501088,         0.215816
  211, 211, 289344.08, -25302.15,         3.619677,         0.316780,        11.426462,        11.546806,         0.677604,        17.040632,        -1.088702,         0.211286,        -5.152738,        -8.993741,         0.862291,       -10.430054,         0.358668,         0.056421,         6.357050,        37.000000,        43.979390,         0.538011,         0.168609
  212, 212, 281144.54, -26368.4,         3.349443,         0.307914,        10.877867,        13.521387,         0.652247,        20.730456,        -1.392652,         0.208397,        -6.682700,        -8.782810,         0.927689,        -9.467412,         0.414326,         0.055428,         7.474978,         4.000000,        12.979954,         0.589228,         0.326350
  213, 213, 276385.4, -15692.77,         4.522894,         0.309347,        14.620785,        13.403143,         0.743094,        18.036946,        -2.566581,         0.212000,       -12.106501,        -4.746642,         0.975975,        -4.863486,         0.113937,         0.059354,         1.919604,        18.000000,        18.407261,         0.624199,         0.238579
  214, 214, 333949.36, -49547.84,         8.766963,         0.166002,        52.812341,        -7.176253,         0.424328,       -16.912043,        -2.639243,         0.146820,       -17.976055,         3.277964,         0.444571,         7.373317,        -0.313512,         0.017121,       -18.311348,       449.000000,       440.261528,         0.334747,         0.173812
  215, 215, 328639.25, -51354.28,         8.617136,         0.148264,        58.120104,        -6.574720,         0.399629,       -16.452066,        -2.740076,         0.129488,       -21.160880,         7.581460,         0.456317,        16.614452,        -0.420490,         0.020503,       -20.508698,       350.000000,       426.901865,         0.345646,         0.122866
  216, 216, 328766.37, -54568.85,         8.584889,         0.136169,        63.045679,        -6.069275,         0.391781,       -15.491504,        -3.008858,         0.117752,       -25.552584,         6.190551,         0.448678,        13.797310,        -0.354201,         0.021187,       -16.717592,       145.000000,       387.798415,         0.359350,         0.278259
  217, 217, 332223.73, -57396.73,         8.671489,         0.129397,        67.014408,        -7.193203,         0.393659,       -18.272678,        -2.827672,         0.108789,       -25.992293,         4.834397,         0.438558,        11.023391,        -0.306124,         0.020141,       -15.199407,       329.000000,       340.543785,         0.361077,         0.254215
  218, 218, 327365.26, -57784.04,         7.889496,         0.138806,        56.838130,        -4.009527,         0.402805,        -9.954007,        -2.874593,         0.119055,       -24.145060,         4.920700,         0.473493,        10.392345,        -0.212664,         0.022603,        -9.408732,       448.000000,       283.198882,         0.367776,         0.149910
  219, 219, 325148.15, -54327.48,         7.928769,         0.143090,        55.411093,        -3.705778,         0.394634,        -9.390427,        -2.879763,         0.124051,       -23.214263,         6.664309,         0.463550,        14.376677,        -0.298176,         0.023084,       -12.916994,       295.000000,       281.585090,         0.363471,         0.048756
  220, 220, 328631.89, -61735.25,         7.321317,         0.145262,        50.400905,        -2.875118,         0.416175,        -6.908438,        -2.559305,         0.124287,       -20.591899,         2.658812,         0.508543,         5.228292,        -0.059907,         0.023536,        -2.545369,       263.000000,       302.312203,         0.364071,         0.067832
  221, 221, 329641.62, -66529.75,         6.425759,         0.154787,        41.513640,        -0.557782,         0.427985,        -1.303276,        -2.164730,         0.134989,       -16.036361,        -0.301629,         0.542722,        -0.555771,         0.148062,         0.024662,         6.003725,       204.000000,       235.135590,         0.374433,         0.086195
  222, 222, 327916.01, -45847.58,         8.239159,         0.172582,        47.740468,        -6.002135,         0.423252,       -14.180986,        -2.211651,         0.162287,       -13.628004,         8.503955,         0.461675,        18.419795,        -0.430182,         0.018167,       -23.678975,       376.000000,       357.792844,         0.348109,         0.149448
  223, 223, 321117.24, -60823.26,         5.854087,         0.174635,        33.521878,         2.755401,         0.475523,         5.794460,        -2.385981,         0.151474,       -15.751742,         0.270089,         0.587138,         0.460009,         0.170547,         0.030018,         5.681549,       290.000000,       235.885063,         0.380502,         0.100893
  224, 224, 325433.51, -61656.41,         6.506541,         0.164818,        39.477175,         0.020839,         0.465124,         0.044804,        -2.363292,         0.141157,       -16.742337,         1.012074,         0.564934,         1.791492,         0.075049,         0.027480,         2.731037,       294.000000,       235.807808,         0.356763,         0.115367
  225, 225, 320495.28, -52701.22,         6.027370,         0.186096,        32.388573,         1.315896,         0.461944,         2.848606,        -1.609044,         0.159469,       -10.090024,         6.007093,         0.555028,        10.823038,        -0.114359,         0.030206,        -3.786037,       361.000000,       247.014236,         0.330566,         0.128394
  226, 226, 320831.13, -45866.47,         7.312676,         0.225055,        32.492872,        -3.004600,         0.542549,        -5.537934,        -1.241171,         0.185115,        -6.704854,        11.626713,         0.571429,        20.346717,        -0.536071,         0.029677,       -18.063709,       432.000000,       296.240898,         0.337234,         0.237120
  227, 227, 316915.15, -53631.62,         4.983913,         0.190046,        26.224706,         4.416069,         0.462446,         9.549377,        -1.390933,         0.166770,        -8.340417,         3.721657,         0.582180,         6.392623,         0.100666,         0.032444,         3.102764,       156.000000,       248.280596,         0.387267,         0.095729
  228, 228, 323595.31, -65306.25,         5.554973,         0.173222,        32.068536,         2.759212,         0.480736,         5.739553,        -2.115454,         0.149972,       -14.105621,        -1.693254,         0.596511,        -2.838598,         0.293169,         0.029108,        10.071868,       153.000000,       232.571361,         0.383736,         0.111460
  229, 229, 318116.79, -58966.35,         5.475199,         0.185822,        29.464787,         4.955886,         0.484804,        10.222453,        -2.521093,         0.164463,       -15.329216,         0.047031,         0.605140,         0.077719,         0.208937,         0.032920,         6.346764,       186.000000,       183.262131,         0.399872,         0.232466
  230, 230, 339293.11, -47659.81,         8.769540,         0.150822,        58.144934,        -6.613829,         0.357354,       -18.507792,        -2.942046,         0.161906,       -18.171362,        -0.063442,         0.361449,        -0.175521,        -0.191700,         0.015684,       -12.222575,       446.000000,       412.618231,         0.327644,         0.452856
  231, 231, 334055.07, -44545.18,         8.431651,         0.171728,        49.098936,        -5.900322,         0.403292,       -14.630403,        -2.640243,         0.185704,       -14.217516,         2.429636,         0.430280,         5.646646,        -0.239963,         0.016223,       -14.791947,       248.000000,       397.769139,         0.330637,         0.246801
  232, 232, 331453.95, -41443.1,         8.035857,         0.174578,        46.030210,        -4.867890,         0.386155,       -12.606050,        -2.772292,         0.201682,       -13.745868,         4.402159,         0.425955,        10.334807,        -0.220217,         0.016010,       -13.754726,       260.000000,       390.330126,         0.350392,         0.293232
  233, 233, 327954.56, -39544.67,         7.837448,         0.187924,        41.705457,        -4.555251,         0.401783,       -11.337599,        -2.726847,         0.217001,       -12.566073,         8.026184,         0.449784,        17.844513,        -0.307736,         0.017416,       -17.670166,       236.000000,       289.878818,         0.372538,         0.236748
  234, 234, 321981.74, -36838.07,         8.705510,         0.248816,        34.987685,        -8.627984,         0.513167,       -16.813198,        -2.073726,         0.284886,        -7.279156,        16.551238,         0.629889,        26.276457,        -0.740331,         0.030283,       -24.447064,       175.000000,       155.563064,         0.389385,         0.193515
  235, 235, 324590.43, -40337.23,         8.406152,         0.195232,        43.057264,        -6.404088,         0.431853,       -14.829310,        -2.152939,         0.215201,       -10.004335,        12.631586,         0.520336,        24.275820,        -0.618342,         0.022304,       -27.723641,       192.000000,       214.803009,         0.385697,         0.221919
  236, 236, 317357.31, -39249.39,         8.782448,         0.313871,        27.981103,       -10.500139,         0.710709,       -14.774180,        -0.322962,         0.256634,        -1.258456,        13.875093,         0.775024,        17.902799,        -0.819992,         0.044555,       -18.403866,       118.000000,       158.337715,         0.355369,         0.484147
  237, 237, 333435.39, -77430.79,         5.202961,         0.174545,        29.808760,         2.403458,         0.487804,         4.927102,        -1.541343,         0.151371,       -10.182575,        -4.507922,         0.590548,        -7.633462,         0.433179,         0.027492,        15.756257,       735.000000,       282.021852,         0.415987,         0.242787
  238, 238, 302126.02, -67286.13,         4.942152,         0.228419,        21.636301,         8.877500,         0.605001,        14.673521,        -4.893662,         0.215648,       -22.692817,        -5.503049,         0.753659,        -7.301773,         0.776872,         0.040853,        19.016485,       346.000000,       254.015152,         0.597606,         0.150093
  239, 239, 321943.14, -68916.22,         4.947488,         0.178914,        27.652844,         4.461157,         0.499717,         8.927362,        -2.016053,         0.156667,       -12.868360,        -3.736515,         0.618216,        -6.044027,         0.455175,         0.030280,        15.032310,       247.000000,       193.826219,         0.414164,         0.317943
  240, 240, 314598.5, -64965.34,         4.816002,         0.194942,        24.704834,         8.024845,         0.542677,        14.787506,        -3.271465,         0.176497,       -18.535554,        -3.943586,         0.648969,        -6.076699,         0.532799,         0.034936,        15.250768,       463.000000,       258.207329,         0.479460,         0.159683
  241, 241, 310206.19, -67759.02,         4.661372,         0.199930,        23.315076,         8.545372,         0.552014,        15.480346,        -3.694831,         0.185326,       -19.936926,        -5.088488,         0.669206,        -7.603775,         0.667859,         0.035653,        18.732049,       279.000000,       240.559119,         0.532075,         0.113122
  242, 242, 326961.41, -72189.14,         5.128578,         0.174428,        29.402280,         2.952711,         0.491294,         6.010073,        -1.693575,         0.154047,       -10.993884,        -3.951761,         0.602443,        -6.559558,         0.431087,         0.028486,        15.133116,        93.000000,       191.685441,         0.401829,         0.308717
  243, 243, 306522.23, -44854.32,         3.690036,         0.259531,        14.218096,         2.861401,         0.548516,         5.216619,        -1.054993,         0.200170,        -5.270488,       -11.004938,         1.010755,       -10.887838,         0.942368,         0.048579,        19.398621,       686.000000,       326.552303,         0.471467,         0.332129
  244, 244, 332009.57, -86587.48,         4.438423,         0.190255,        23.328828,         3.889678,         0.534292,         7.280065,        -1.158721,         0.166623,        -6.954151,        -6.749928,         0.637324,       -10.591044,         0.612286,         0.030843,        19.851975,       105.000000,       141.948797,         0.437111,         0.371110
  245, 245, 291250.63, -62212.96,         4.860810,         0.287826,        16.888046,         5.638558,         0.735865,         7.662486,        -5.873508,         0.271895,       -21.602128,        -5.511637,         1.120786,        -4.917654,         1.160513,         0.056597,        20.504868,       200.000000,       175.003193,         0.627501,         0.181055
  246, 246, 302274.84, -54583.9,         4.131069,         0.238436,        17.325702,         5.186386,         0.570219,         9.095425,        -3.877789,         0.210750,       -18.399942,        -6.430871,         0.896340,        -7.174590,         1.086936,         0.046914,        23.168912,       209.000000,       177.994827,         0.588641,         0.142957
  247, 247, 313999.38, -53197.4,         4.480984,         0.192387,        23.291469,         5.482900,         0.464337,        11.808031,        -1.438585,         0.166805,        -8.624357,         2.514699,         0.586949,         4.284359,         0.255747,         0.032485,         7.872706,       265.000000,       252.116551,         0.451342,         0.146883
  248, 248, 299312.82, -60819.66,         4.759873,         0.241437,        19.714746,         6.698499,         0.593428,        11.287808,        -4.807882,         0.219784,       -21.875488,        -5.697375,         0.837779,        -6.800573,         0.940830,         0.045175,        20.826350,        88.000000,       252.103601,         0.609454,         0.128997
  249, 249, 308373.06, -57401.82,         4.577484,         0.213214,        21.468940,         7.861881,         0.522303,        15.052349,        -3.699727,         0.199471,       -18.547707,        -3.253703,         0.688245,        -4.727536,         0.670664,         0.038184,        17.564153,       121.000000,       161.208311,         0.559151,         0.147869
  250, 250, 309678.63, -51875.49,         3.915597,         0.216375,        18.096317,         5.886174,         0.524476,        11.222959,        -2.133654,         0.188831,       -11.299251,        -1.089661,         0.723423,        -1.506256,         0.657125,         0.039102,        16.805344,       140.000000,       221.257200,         0.520919,         0.094071
  251, 251, 311833.72, -57007.52,         4.673467,         0.200449,        23.315044,         7.615701,         0.494826,        15.390671,        -3.012357,         0.186724,       -16.132640,        -1.247852,         0.624198,        -1.999128,         0.469540,         0.035267,        13.313994,       104.000000,        94.690496,         0.504261,         0.231594
  252, 252, 327926.88, -75230.85,         4.913561,         0.178305,        27.557060,         3.249639,         0.506152,         6.420285,        -1.528110,         0.157776,        -9.685306,        -4.868754,         0.610505,        -7.974966,         0.489427,         0.028969,        16.895071,        41.000000,       140.098270,         0.410932,         0.238675
  253, 253, 307926.73, -64266.21,         4.969128,         0.213447,        23.280345,         9.210357,         0.571208,        16.124362,        -4.490972,         0.203569,       -22.061130,        -4.653898,         0.697608,        -6.671219,         0.651919,         0.038268,        17.035658,        64.000000,       117.737421,         0.563679,         0.232929
  254, 254, 299390.82, -71196.86,         4.785658,         0.227777,        21.010289,         8.597619,         0.609638,        14.102819,        -4.744894,         0.213366,       -22.238248,        -5.889263,         0.755001,        -7.800334,         0.833174,         0.040360,        20.643716,        49.000000,        62.852877,         0.598978,         0.211631
  255, 255, 295866.34, -72353.52,         4.838026,         0.235559,        20.538509,         8.269920,         0.623611,        13.261336,        -4.953420,         0.219851,       -22.530825,        -5.904348,         0.781787,        -7.552373,         0.870533,         0.041832,        20.809983,        44.000000,       130.372269,         0.607714,         0.181497
  256, 256, 299578.37, -47629.99,         3.183204,         0.273979,        11.618424,         5.451985,         0.582634,         9.357473,        -2.087656,         0.213173,        -9.793232,       -13.204366,         1.140220,       -11.580541,         1.238068,         0.051951,        23.831453,        35.000000,        67.932402,         0.555682,         0.294512
  257, 257, 293314.45, -52457.68,         3.743547,         0.272761,        13.724658,         5.671835,         0.631539,         8.980970,        -3.307270,         0.218146,       -15.160835,       -11.917304,         1.090726,       -10.926031,         1.231454,         0.053652,        22.952700,         6.000000,        25.200319,         0.600419,         0.207435
  258, 258, 299215.09, -41823.07,         3.290740,         0.265001,        12.417839,         7.425451,         0.549157,        13.521553,        -1.009346,         0.202995,        -4.972264,       -13.948162,         1.025584,       -13.600217,         0.871965,         0.047625,        18.308983,        32.000000,       128.621564,         0.521383,         0.415241
  259, 259, 288944.87, -47144.31,         3.128914,         0.282635,        11.070494,         9.357168,         0.623523,        15.006943,        -1.959170,         0.218843,        -8.952387,       -13.981412,         1.046928,       -13.354704,         1.028433,         0.052382,        19.633356,        28.000000,        19.657121,         0.595229,         0.125451
  260, 260, 290541.99, -38708.26,         2.894726,         0.277214,        10.442221,        11.267686,         0.596214,        18.898743,        -1.021710,         0.207539,        -4.922984,       -12.640997,         0.954033,       -13.250058,         0.753552,         0.049071,        15.356327,        10.000000,        63.151762,         0.567780,         0.142821
  261, 261, 285964.14, -39392.46,         2.745031,         0.289122,         9.494353,        12.451695,         0.625127,        19.918660,        -1.151215,         0.214098,        -5.377059,       -12.372224,         0.961801,       -12.863601,         0.766503,         0.050801,        15.088282,        12.000000,        21.769771,         0.588884,         0.138953
