Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_OCC_TEC, se_OCC_TEC, t_OCC_TEC, est_OWNH, se_OWNH, t_OWNH, est_POP65, se_POP65, t_POP65, est_UNEMP, se_UNEMP, t_UNEMP, y, yhat, localpdev, Ginfluence
  200, 200, 324399.73, -35058.09,         7.820245,         0.150414,        51.991398,        -5.069791,         0.295139,       -17.177665,        -3.297744,         0.162541,       -20.288674,         6.808838,         0.345157,        19.726800,        -0.191651,         0.015967,       -12.002777,       109.000000,       271.981540,         0.305093,         0.042274
  201, 201, 310172.99, -22574.96,         6.171937,         0.225472,        27.373462,        -0.079828,         0.563083,        -0.141769,        -1.674661,         0.160009,       -10.466038,         9.320322,         0.692223,        13.464327,        -0.337260,         0.038917,        -8.666067,        96.000000,       136.925471,         0.147267,         0.085696
  202, 202, 318769.5, -18902.57,         7.213863,         0.174820,        41.264574,        -5.936453,         0.349690,       -16.976336,        -2.477227,         0.140022,       -17.691679,        19.205180,         0.385677,        49.796067,        -0.484582,         0.023685,       -20.459732,       140.000000,       222.455549,         0.279716,         0.116889
  203, 203, 318576.81, -21935.03,         6.921239,         0.174604,        39.639707,        -4.825678,         0.344670,       -14.000847,        -2.432161,         0.149156,       -16.306174,        17.202897,         0.380682,        45.189671,        -0.396244,         0.022503,       -17.608498,       156.000000,       195.045104,         0.288711,         0.079978
  204, 204, 306334.75, -22731.84,         5.097821,         0.255120,        19.982064,         4.033855,         0.611379,         6.597960,        -0.826090,         0.175512,        -4.706734,        -0.680653,         0.761910,        -0.893351,        -0.061146,         0.044541,        -1.372796,       125.000000,       127.422822,         0.120937,         0.271102
  205, 205, 311907.21, -35905.87,         6.780158,         0.198612,        34.137626,        -1.956826,         0.474142,        -4.127089,        -1.307613,         0.153749,        -8.504875,         9.403019,         0.672610,        13.979899,        -0.424483,         0.032379,       -13.109785,       176.000000,       212.633499,         0.240999,         0.239456
  206, 206, 316724.95, -35492.33,         7.463592,         0.179096,        41.673596,        -4.991802,         0.395133,       -12.633214,        -1.605419,         0.156897,       -10.232290,        13.895707,         0.483548,        28.736962,        -0.543663,         0.022884,       -23.757516,        89.000000,       209.709416,         0.266858,         0.096078
  207, 207, 298239.3, -24996.76,         3.945857,         0.325506,        12.122239,         8.721415,         0.723139,        12.060498,        -0.654441,         0.213510,        -3.065156,        -7.622067,         0.839056,        -9.084098,         0.259868,         0.056944,         4.563602,        63.000000,       112.480210,         0.351626,         0.306446
  208, 208, 300046.48, -21453.27,         4.077882,         0.307775,        13.249572,         8.124715,         0.703077,        11.555940,        -0.462185,         0.207198,        -2.230650,        -7.127835,         0.815740,        -8.737880,         0.187775,         0.054341,         3.455480,        72.000000,       143.488262,         0.272908,         0.455693
  209, 209, 303145.8, -20159.37,         4.312706,         0.275015,        15.681693,         6.883477,         0.655736,        10.497334,        -0.373966,         0.190334,        -1.964786,        -5.565512,         0.801873,        -6.940643,         0.108274,         0.048914,         2.213564,        40.000000,        89.660069,         0.159314,         0.164318
  210, 210, 292145.09, -22376.41,         3.383237,         0.370429,         9.133285,        14.253039,         0.789072,        18.063042,        -1.145071,         0.243787,        -4.697016,        -7.130012,         0.958503,        -7.438695,         0.263835,         0.066223,         3.984032,        22.000000,        55.799424,         0.474803,         0.271750
  211, 211, 289344.08, -25302.15,         2.101002,         0.419147,         5.012564,        21.047884,         0.938420,        22.429066,        -1.343816,         0.281025,        -4.781840,        -6.089769,         1.113216,        -5.470431,         0.391998,         0.072494,         5.407305,        37.000000,        46.342434,         0.507887,         0.225253
  212, 212, 281144.54, -26368.4,        -3.794424,         0.660626,        -5.743677,        60.091449,         2.238438,        26.845257,        -2.930300,         0.520012,        -5.635060,         3.870217,         2.202529,         1.757169,         0.549472,         0.110107,         4.990325,         4.000000,         9.331432,         0.612235,         0.641977
  213, 213, 276385.4, -15692.77,         7.877575,         1.720448,         4.578794,         3.376117,         7.220410,         0.467580,        -5.043332,         0.704257,        -7.161214,        -8.720236,         2.503954,        -3.482587,         0.267612,         0.248183,         1.078283,        18.000000,        17.440616,         0.813821,         0.584184
  214, 214, 333949.36, -49547.84,         8.729474,         0.163791,        53.296288,        -7.041450,         0.417218,       -16.877158,        -2.648256,         0.145520,       -18.198516,         3.251091,         0.437727,         7.427214,        -0.306351,         0.016970,       -18.052655,       449.000000,       437.589905,         0.255392,         0.170036
  215, 215, 328639.25, -51354.28,         8.586069,         0.141245,        60.788493,        -6.439869,         0.381422,       -16.883832,        -2.789643,         0.124274,       -22.447455,         7.545847,         0.431880,        17.472079,        -0.409770,         0.019818,       -20.677111,       350.000000,       424.433797,         0.279281,         0.113162
  216, 216, 328766.37, -54568.85,         8.596904,         0.140610,        61.140005,        -6.079117,         0.402964,       -15.086004,        -2.988143,         0.121631,       -24.567335,         5.961610,         0.463992,        12.848513,        -0.353602,         0.021793,       -16.225382,       145.000000,       384.442480,         0.306491,         0.289536
  217, 217, 332223.73, -57396.73,         8.927262,         0.153886,        58.012342,        -8.183029,         0.478892,       -17.087412,        -2.625012,         0.125818,       -20.863644,         2.641396,         0.520863,         5.071188,        -0.303452,         0.023685,       -12.811827,       329.000000,       329.532230,         0.350383,         0.279280
  218, 218, 327365.26, -57784.04,         7.649046,         0.160540,        47.645631,        -3.108483,         0.456161,        -6.814441,        -2.702012,         0.136463,       -19.800274,         3.201800,         0.539095,         5.939210,        -0.155414,         0.026427,        -5.880762,       448.000000,       279.844281,         0.355561,         0.167363
  219, 219, 325148.15, -54327.48,         7.891103,         0.146192,        53.977794,        -3.573866,         0.400814,        -8.916524,        -2.849435,         0.126822,       -22.468008,         6.531953,         0.472611,        13.820990,        -0.293211,         0.023591,       -12.428867,       295.000000,       281.687767,         0.298901,         0.049692
  220, 220, 328631.89, -61735.25,         6.541984,         0.188603,        34.686506,        -0.283564,         0.573735,        -0.494242,        -2.087741,         0.152905,       -13.653861,        -1.727069,         0.635792,        -2.716406,         0.125162,         0.031248,         4.005451,       263.000000,       301.305513,         0.447454,         0.103274
  221, 221, 329641.62, -66529.75,         5.132003,         0.207264,        24.760729,         2.362562,         0.679064,         3.479144,        -1.146924,         0.186753,        -6.141384,        -7.641851,         0.717444,       -10.651491,         0.491243,         0.034642,        14.180539,       204.000000,       242.388237,         0.582402,         0.122783
  222, 222, 327916.01, -45847.58,         7.781371,         0.156826,        49.617955,        -4.938490,         0.365322,       -13.518182,        -2.211877,         0.147005,       -15.046290,         6.333380,         0.390880,        16.202863,        -0.275376,         0.015568,       -17.688393,       376.000000,       328.453939,         0.267667,         0.108544
  223, 223, 321117.24, -60823.26,         5.347408,         0.196613,        27.197671,         6.003807,         0.560219,        10.716894,        -2.657376,         0.168282,       -15.791198,        -1.556978,         0.642540,        -2.423162,         0.278612,         0.034489,         8.078249,       290.000000,       247.305026,         0.410614,         0.120168
  224, 224, 325433.51, -61656.41,         5.752196,         0.193179,        29.776512,         3.375608,         0.574550,         5.875223,        -2.291601,         0.159574,       -14.360737,        -1.938416,         0.646804,        -2.996915,         0.234502,         0.032761,         7.158017,       294.000000,       248.118236,         0.441058,         0.140495
  225, 225, 320495.28, -52701.22,         6.660298,         0.159902,        41.652401,        -0.384411,         0.408978,        -0.939930,        -2.134535,         0.136973,       -15.583580,         7.039918,         0.491010,        14.337628,        -0.184518,         0.026081,        -7.074786,       361.000000,       232.588123,         0.294276,         0.105427
  226, 226, 320831.13, -45866.47,         7.380323,         0.162249,        45.487520,        -4.245062,         0.379771,       -11.177947,        -1.725040,         0.144983,       -11.898209,        10.907932,         0.462735,        23.572762,        -0.402715,         0.020743,       -19.414625,       432.000000,       256.846765,         0.284262,         0.147986
  227, 227, 316915.15, -53631.62,         5.317747,         0.177343,        29.985603,         3.354535,         0.436688,         7.681771,        -1.601749,         0.153191,       -10.455904,         4.075656,         0.551536,         7.389641,         0.064471,         0.030163,         2.137384,       156.000000,       248.974811,         0.338922,         0.084980
  228, 228, 323595.31, -65306.25,         4.460472,         0.215632,        20.685552,         8.606188,         0.730179,        11.786406,        -2.515650,         0.189918,       -13.245998,        -5.951276,         0.737594,        -8.068496,         0.570776,         0.039270,        14.534494,       153.000000,       248.714446,         0.530003,         0.156226
  229, 229, 318116.79, -58966.35,         5.394172,         0.192588,        28.008828,         5.903675,         0.509622,        11.584428,        -2.697822,         0.171204,       -15.757902,        -0.222184,         0.618443,        -0.359264,         0.228566,         0.034364,         6.651294,       186.000000,       179.091001,         0.384622,         0.242742
  230, 230, 339293.11, -47659.81,         8.911340,         0.160686,        55.458147,        -7.067553,         0.390057,       -18.119278,        -2.863803,         0.174788,       -16.384473,        -0.177347,         0.388239,        -0.456799,        -0.219621,         0.016317,       -13.460039,       446.000000,       405.503283,         0.235419,         0.475031
  231, 231, 334055.07, -44545.18,         8.238102,         0.154376,        53.363992,        -5.376618,         0.351815,       -15.282525,        -2.727481,         0.159763,       -17.071998,         1.939631,         0.376759,         5.148206,        -0.182010,         0.015174,       -11.995012,       248.000000,       409.794194,         0.251952,         0.218166
  232, 232, 331453.95, -41443.1,         8.112061,         0.150813,        53.788798,        -5.243250,         0.327520,       -16.008952,        -2.919300,         0.162467,       -17.968608,         2.761862,         0.366119,         7.543615,        -0.158837,         0.014618,       -10.865978,       260.000000,       397.180460,         0.265736,         0.223270
  233, 233, 327954.56, -39544.67,         7.918451,         0.150338,        52.670937,        -5.290023,         0.320114,       -16.525428,        -2.856477,         0.160280,       -17.821801,         4.478373,         0.361060,        12.403388,        -0.169965,         0.014477,       -11.740445,       236.000000,       340.928127,         0.283033,         0.188675
  234, 234, 321981.74, -36838.07,         7.547574,         0.159252,        47.393953,        -5.244660,         0.330087,       -15.888710,        -2.291328,         0.162957,       -14.060909,         8.187346,         0.370149,        22.119044,        -0.266693,         0.016274,       -16.387716,       175.000000,       223.389849,         0.293327,         0.110196
  235, 235, 324590.43, -40337.23,         7.629765,         0.156053,        48.892245,        -5.320303,         0.342492,       -15.534078,        -2.166999,         0.157997,       -13.715409,         6.532906,         0.372181,        17.553027,        -0.235750,         0.014740,       -15.993849,       192.000000,       249.177410,         0.282011,         0.156147
  236, 236, 317357.31, -39249.39,         7.471354,         0.175385,        42.599690,        -5.072565,         0.391661,       -12.951417,        -1.446055,         0.158014,        -9.151440,        12.844766,         0.491938,        26.110538,        -0.515490,         0.022756,       -22.652876,       118.000000,       173.172290,         0.270699,         0.247704
  237, 237, 333435.39, -77430.79,         0.285660,         0.426369,         0.669983,         8.263250,         1.101255,         7.503486,         3.217910,         0.335903,         9.579878,       -27.216816,         1.291047,       -21.081192,         1.650179,         0.070554,        23.388746,       735.000000,       580.270028,         0.825868,         0.843323
  238, 238, 302126.02, -67286.13,         6.648560,         0.353517,        18.806911,         3.635812,         1.063642,         3.418265,        -8.238447,         0.400756,       -20.557278,         5.329344,         1.440606,         3.699376,         0.749728,         0.074239,        10.098808,       346.000000,       313.328073,         0.704803,         0.607075
  239, 239, 321943.14, -68916.22,         3.901667,         0.232415,        16.787516,         9.142091,         0.754323,        12.119594,        -2.248044,         0.210670,       -10.670904,        -7.547500,         0.797240,        -9.467039,         0.739296,         0.042716,        17.307358,       247.000000,       186.358861,         0.603222,         0.430545
  240, 240, 314598.5, -64965.34,         4.703208,         0.262442,        17.920922,        12.013407,         0.838874,        14.320869,        -4.369488,         0.230230,       -18.978797,        -4.227815,         0.811853,        -5.207614,         0.574358,         0.049356,        11.637146,       463.000000,       280.039025,         0.538188,         0.255560
  241, 241, 310206.19, -67759.02,         5.873550,         0.312870,        18.773112,         9.427009,         0.944831,         9.977459,        -6.113100,         0.295461,       -20.690016,        -0.114265,         0.993489,        -0.115014,         0.501001,         0.061518,         8.143942,       279.000000,       224.628683,         0.630236,         0.231290
  242, 242, 326961.41, -72189.14,         3.458200,         0.250856,        13.785582,         5.543995,         0.738460,         7.507509,        -0.429170,         0.221957,        -1.933569,       -12.270174,         0.830051,       -14.782441,         0.912324,         0.043030,        21.201837,        93.000000,       175.860768,         0.688469,         0.417000
  243, 243, 306522.23, -44854.32,         4.026808,         0.237673,        16.942607,         3.420848,         0.508924,         6.721725,        -0.933502,         0.180850,        -5.161763,        -9.382616,         0.846416,       -11.085116,         0.713726,         0.041962,        17.009041,       686.000000,       287.475981,         0.408636,         0.242337
  244, 244, 332009.57, -86587.48,         8.612336,         0.835964,        10.302287,        -2.024864,         1.668760,        -1.213395,       -12.474311,         1.272645,        -9.801877,         3.659702,         3.163100,         1.156999,         1.504181,         0.081849,        18.377457,       105.000000,       109.491532,         0.883143,         0.989316
  245, 245, 291250.63, -62212.96,         6.241682,         0.513236,        12.161438,        -0.864512,         1.179587,        -0.732894,        -7.080622,         0.589577,       -12.009655,        -6.256354,         2.123104,        -2.946796,         1.227185,         0.111302,        11.025686,       200.000000,       145.429955,         0.679432,         0.473949
  246, 246, 302274.84, -54583.9,         3.970989,         0.277643,        14.302493,         6.596793,         0.687260,         9.598685,        -5.023711,         0.271706,       -18.489495,        -7.110381,         1.257576,        -5.654035,         1.309785,         0.058305,        22.464286,       209.000000,       173.315221,         0.593983,         0.209360
  247, 247, 313999.38, -53197.4,         4.600232,         0.186032,        24.728230,         4.982501,         0.451475,        11.036063,        -1.436614,         0.159133,        -9.027728,         2.441508,         0.570517,         4.279468,         0.239193,         0.031534,         7.585258,       265.000000,       251.137971,         0.399848,         0.134187
  248, 248, 299312.82, -60819.66,         5.074453,         0.328488,        15.447888,         4.475117,         1.024674,         4.367357,        -6.376102,         0.346973,       -18.376364,        -4.753446,         1.480633,        -3.210415,         1.204933,         0.069443,        17.351299,        88.000000,       230.510673,         0.667093,         0.337531
  249, 249, 308373.06, -57401.82,         4.393080,         0.231593,        18.968996,         9.406106,         0.571178,        16.467910,        -4.181908,         0.227423,       -18.388201,        -3.646616,         0.747851,        -4.876124,         0.761626,         0.042487,        17.925923,       121.000000,       156.245055,         0.554028,         0.167502
  250, 250, 309678.63, -51875.49,         4.001262,         0.206757,        19.352525,         5.397538,         0.501537,        10.761995,        -1.816161,         0.174061,       -10.434064,        -1.235406,         0.663302,        -1.862509,         0.592958,         0.036064,        16.441700,       140.000000,       219.811172,         0.468257,         0.086268
  251, 251, 311833.72, -57007.52,         4.619656,         0.204422,        22.598673,         8.040916,         0.504480,        15.939010,        -3.107783,         0.193210,       -16.084961,        -1.331811,         0.631794,        -2.107982,         0.487716,         0.035906,        13.583193,       104.000000,        91.499210,         0.484895,         0.236581
  252, 252, 327926.88, -75230.85,         2.741441,         0.327120,         8.380535,         5.776966,         0.926458,         6.235543,         0.349554,         0.253503,         1.378892,       -16.227335,         0.959645,       -16.909730,         1.137503,         0.054110,        21.022207,        41.000000,       114.228334,         0.751198,         0.343503
  253, 253, 307926.73, -64266.21,         5.137657,         0.293629,        17.497080,        10.364251,         0.854061,        12.135265,        -5.748999,         0.296748,       -19.373368,        -1.725399,         0.948296,        -1.819474,         0.687413,         0.056215,        12.228190,        64.000000,       105.125619,         0.625652,         0.348327
  254, 254, 299390.82, -71196.86,         7.933906,         0.413677,        19.178999,        -0.444249,         1.278663,        -0.347432,       -10.595750,         0.504897,       -20.985959,        11.047972,         1.923563,         5.743494,         0.769400,         0.091832,         8.378348,        49.000000,        38.492351,         0.734232,         0.480124
  255, 255, 295866.34, -72353.52,         8.291320,         0.474286,        17.481686,        -2.103398,         1.377734,        -1.526709,       -11.399216,         0.630403,       -18.082422,        12.266861,         2.507558,         4.891955,         0.825176,         0.105672,         7.808828,        44.000000,        83.418952,         0.737625,         0.434868
  256, 256, 299578.37, -47629.99,         2.925340,         0.307559,         9.511487,         5.106422,         0.657567,         7.765633,        -2.586861,         0.240808,       -10.742431,       -13.294132,         1.269529,       -10.471702,         1.457574,         0.057678,        25.271090,        35.000000,        61.901706,         0.522154,         0.327056
  257, 257, 293314.45, -52457.68,         4.287453,         0.425091,        10.085955,         3.278614,         1.119211,         2.929397,        -6.019539,         0.411966,       -14.611739,       -11.090555,         1.600138,        -6.931001,         1.686620,         0.082394,        20.470073,         6.000000,        15.089429,         0.608255,         0.245260
  258, 258, 299215.09, -41823.07,         3.072393,         0.277050,        11.089678,         7.711599,         0.572342,        13.473768,        -1.030781,         0.209561,        -4.918764,       -14.021358,         1.082301,       -12.955138,         0.948636,         0.049710,        19.083357,        32.000000,       128.627298,         0.476249,         0.438285
  259, 259, 288944.87, -47144.31,         4.426345,         0.564826,         7.836653,         3.013489,         1.596897,         1.887090,        -7.189329,         0.534075,       -13.461276,        -5.153385,         1.718801,        -2.998243,         1.771710,         0.079720,        22.224219,        28.000000,         4.164857,         0.575914,         0.109455
  260, 260, 290541.99, -38708.26,         0.838891,         0.390746,         2.146898,        20.227467,         0.930306,        21.742806,        -1.094166,         0.262461,        -4.168871,       -11.061643,         1.181667,        -9.361051,         1.032313,         0.063748,        16.193717,        10.000000,        61.502987,         0.539925,         0.206375
  261, 261, 285964.14, -39392.46,         1.068904,         0.519274,         2.058458,        30.022341,         1.334604,        22.495311,        -2.975280,         0.326218,        -9.120541,        -8.408828,         1.557555,        -5.398736,         0.793670,         0.078583,        10.099795,        12.000000,        11.604152,         0.548893,         0.170905
